Latitude: 66.855837  Longitude: -150.563028
X & Y on Lambert Conformal Conic: -2205037.83 3357324.66
Tile: 14055
Elevation: 354 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2012,181,86400.00,3.38,77.49,0.00,14.80,10.75,972.29
2012,182,84508.99,2.09,196.02,0.00,20.58,9.38,429.51
2012,183,83442.46,0.00,285.06,0.00,21.70,8.96,416.69
2012,184,82603.00,0.00,291.14,0.00,23.04,9.82,443.24
2012,185,81862.93,5.44,155.47,0.00,18.76,10.67,622.86
2012,186,81179.96,8.72,157.03,0.00,16.98,8.95,662.15
2012,187,80534.27,0.00,288.51,0.00,20.83,8.70,408.98
2012,188,79914.85,0.00,323.56,0.00,23.36,8.02,389.11
2012,189,79314.95,6.70,224.53,0.00,24.01,10.62,578.62
2012,190,78730.11,7.88,185.77,0.00,18.01,8.09,722.18
2012,191,78157.27,0.00,315.09,0.00,17.96,3.71,377.63
2012,192,77594.20,0.00,286.21,0.00,18.54,6.37,498.98
2012,193,77039.27,0.00,265.44,0.00,20.75,9.70,652.29
2012,194,76491.23,0.00,294.18,0.00,22.03,9.01,554.49
2012,195,75949.12,1.83,158.53,0.00,16.27,10.27,1037.10
2012,196,75412.18,0.00,274.32,0.00,18.96,7.68,595.66
2012,197,74879.79,0.00,284.07,0.00,19.78,8.01,586.05
2012,198,74351.47,0.00,231.16,0.00,17.67,8.88,763.53
2012,199,73826.80,2.96,112.31,0.00,12.90,7.60,1043.25
2012,200,73305.47,7.36,93.78,0.00,10.38,6.21,948.14
2012,201,72787.18,4.13,88.98,0.00,11.35,7.50,1036.58
2012,202,72271.70,1.48,227.49,0.00,15.78,7.98,859.24
2012,203,71758.84,0.00,275.39,0.00,17.63,7.60,743.47
2012,204,71248.42,0.00,333.15,0.00,20.61,6.07,563.93
2012,205,70740.30,3.32,111.13,0.00,16.18,11.42,1349.17
2012,206,70234.36,0.00,203.82,0.00,16.73,10.18,1086.44
2012,207,69730.47,0.00,228.60,0.00,17.14,9.65,993.11
2012,208,69228.55,0.00,322.47,0.00,23.07,9.68,757.33
2012,209,68728.52,0.00,255.27,0.00,19.97,11.03,1006.54
2012,210,68230.29,0.00,232.14,0.00,17.40,9.57,989.57
2012,211,67733.80,0.00,292.00,0.00,22.11,10.63,891.03
2012,212,67238.99,2.99,161.59,0.00,16.08,8.73,1106.24
2012,213,66745.81,0.00,272.08,0.00,16.81,6.99,794.94
2012,214,66254.19,5.00,198.05,0.00,16.02,6.55,905.56
2012,215,65764.11,8.99,116.09,0.00,12.96,8.08,1078.05
2012,216,65275.51,3.47,134.37,0.00,13.02,7.31,1022.70
2012,217,64788.36,2.31,175.23,0.00,13.47,5.67,913.34
2012,218,64302.62,0.00,300.89,0.00,15.44,3.84,700.07
2012,219,63818.26,0.00,265.55,0.00,15.18,5.90,854.20
2012,220,63335.24,7.33,162.91,0.00,12.95,5.95,931.34
2012,221,62853.52,0.00,294.63,0.00,15.57,4.34,759.54
2012,222,62373.09,0.00,322.64,0.00,17.08,2.46,636.75
2012,223,61893.91,0.00,315.81,0.00,18.41,4.13,711.54
2012,224,61415.95,0.00,316.99,0.00,19.29,4.22,712.83
2012,225,60939.18,0.00,306.74,0.00,20.08,5.76,792.86
2012,226,60463.58,0.00,308.05,0.00,21.09,5.97,799.76
2012,227,59989.11,0.00,302.00,0.00,22.19,7.22,874.45
2012,228,59515.76,7.69,158.03,0.00,17.64,9.73,1205.44
2012,229,59043.49,3.71,122.07,0.00,14.97,9.21,1163.51
2012,230,58572.28,5.90,109.08,0.00,12.78,7.70,1050.81
2012,231,58102.10,2.18,159.86,0.00,16.57,8.25,1090.41
2012,232,57632.92,4.01,124.24,0.00,13.96,7.91,1065.95
2012,233,57164.71,5.24,167.44,0.00,15.39,6.50,967.76
2012,234,56697.46,3.90,144.91,0.00,11.77,4.66,851.75
2012,235,56231.13,0.00,277.83,0.00,16.67,2.94,754.19
2012,236,55765.68,0.00,281.76,0.00,20.45,4.68,852.40
2012,237,55301.11,6.35,142.16,0.00,14.09,6.38,959.54
2012,238,54837.37,7.40,104.83,0.00,11.86,6.54,970.31
2012,239,54374.44,4.78,80.44,0.00,9.68,5.74,918.25
2012,240,53912.29,4.15,167.60,0.00,10.86,1.32,671.74
2012,241,53450.89,2.71,179.19,0.00,10.60,-0.25,599.65
2012,242,52990.21,11.30,84.56,0.00,8.98,4.71,854.56
2012,243,52530.23,21.69,104.59,0.00,10.96,5.53,904.81
2012,244,52070.91,7.65,144.70,0.00,12.03,3.88,805.87
2012,245,51612.21,4.83,120.02,0.00,9.40,2.90,752.39
2012,246,51154.12,2.56,123.81,0.00,11.64,4.67,852.30
2012,247,50696.60,3.47,98.94,0.00,11.28,5.85,925.27
2012,248,50239.62,4.19,122.47,0.00,12.49,5.47,900.77
2012,249,49783.15,13.92,95.47,0.00,9.99,4.77,858.01
2012,250,49327.15,17.34,50.13,0.00,6.51,3.98,811.89
2012,251,48871.60,5.86,107.13,0.00,7.16,1.30,670.76
2012,252,48416.46,0.00,207.21,0.00,9.24,-0.76,577.61
2012,253,47961.71,0.00,222.59,0.00,8.79,-3.19,482.79
2012,254,47507.30,0.00,211.67,0.00,8.31,-2.58,505.26
2012,255,47053.20,0.00,174.69,0.00,6.67,-1.12,562.58
2012,256,46599.39,0.00,170.11,0.00,7.48,-0.08,607.03
2012,257,46145.83,0.00,179.07,0.00,6.86,-1.36,552.92
2012,258,45692.49,0.00,169.05,0.00,6.22,-1.48,548.04
2012,259,45239.33,2.15,117.44,0.00,6.23,-0.90,571.70
2012,260,44786.32,7.10,102.05,0.00,8.94,2.73,742.95
2012,261,44333.42,7.61,93.79,0.00,6.34,0.72,643.54
2012,262,43880.62,4.48,102.92,0.00,4.71,-1.71,538.73
2012,263,43427.86,10.53,66.59,0.00,5.12,1.19,665.64
2012,264,42975.11,2.87,69.75,0.00,7.54,3.28,772.96
2012,265,42522.36,5.55,91.78,0.00,8.97,3.06,760.61
2012,266,42069.55,2.69,107.76,0.00,10.91,3.32,775.05
2012,267,41616.66,7.64,123.72,0.00,13.26,2.43,727.21
2012,268,41163.65,0.00,152.21,0.00,4.18,-4.59,434.49
2012,269,40710.49,0.00,162.59,0.00,4.94,-6.17,385.32
2012,270,40257.14,0.00,109.55,0.00,4.06,-1.82,534.47
2012,271,39803.59,1.80,70.71,0.00,3.16,-0.42,592.38
2012,272,39349.78,4.22,58.26,0.00,3.55,-0.55,586.65
2012,273,38895.68,3.39,48.93,0.00,3.21,-0.26,599.07
2012,274,38441.28,3.17,51.72,0.00,1.71,-2.02,526.51
2012,275,37986.52,0.00,121.50,0.00,3.41,-4.67,431.85
2012,276,37531.39,6.85,55.24,0.00,1.88,-2.40,511.98
2012,277,37075.84,0.00,97.22,0.00,5.29,-1.07,564.69
2012,278,36619.84,2.38,62.80,0.00,5.00,-0.48,589.69
2012,279,36163.38,4.03,63.32,0.00,6.48,0.61,638.22
2012,280,35706.40,4.27,57.69,0.00,4.97,-0.45,590.81
2012,281,35248.88,1.93,72.21,0.00,3.42,-1.75,537.34
2012,282,34790.79,0.00,90.00,0.00,2.93,-4.23,446.48
2012,283,34332.11,0.00,94.14,0.00,0.34,-7.63,344.29
2012,284,33872.79,0.00,101.32,0.00,-1.14,-11.28,258.13
2012,285,33412.81,0.00,98.46,0.00,-2.86,-13.25,220.25
2012,286,32952.13,0.00,91.78,0.00,-2.09,-11.83,247.08
2012,287,32490.74,0.00,87.98,0.00,-3.02,-12.94,225.86
2012,288,32028.59,0.00,78.15,0.00,-6.25,-14.46,199.44
2012,289,31565.67,0.00,74.83,0.00,-6.11,-14.40,200.46
2012,290,31101.94,2.49,34.34,2.49,-3.36,-7.38,350.97
2012,291,30637.37,0.00,57.01,2.49,-1.68,-7.19,356.26
2012,292,30171.93,0.00,72.96,2.49,-2.82,-11.46,254.56
2012,293,29705.60,0.00,75.78,2.49,-5.28,-16.18,172.94
2012,294,29238.35,0.00,62.13,2.49,-8.50,-16.34,170.62
2012,295,28770.16,0.00,61.35,2.49,-8.67,-17.22,158.40
2012,296,28300.98,0.00,64.46,2.49,-9.08,-20.13,123.47
2012,297,27830.81,0.00,63.53,2.49,-9.87,-22.45,100.75
2012,298,27359.60,0.00,56.77,2.49,-7.81,-18.85,137.89
2012,299,26887.34,0.00,45.80,2.49,-9.06,-17.04,160.87
2012,300,26414.00,0.00,33.99,2.49,-8.43,-14.16,204.40
2012,301,25939.54,0.00,33.35,2.49,-8.75,-14.92,191.94
2012,302,25463.94,0.00,38.16,2.49,-9.07,-17.58,153.64
2012,303,24987.18,0.00,36.13,2.49,-11.11,-19.78,127.31
2012,304,24509.23,0.00,35.54,2.49,-11.67,-22.01,104.81
2012,305,24030.06,0.00,36.21,2.49,-6.13,-20.62,118.35
2012,306,23549.63,0.00,31.12,2.49,-8.41,-19.77,127.42
2012,307,23067.93,0.00,28.23,2.49,-10.58,-21.71,107.58
2012,308,22584.92,0.00,20.26,2.49,-11.95,-19.65,128.68
2012,309,22100.56,0.00,18.50,2.49,-15.81,-23.27,93.68
2012,310,21614.83,0.00,18.32,2.49,-19.11,-27.31,64.86
2012,311,21127.69,0.00,15.85,2.49,-20.49,-28.54,57.87
2012,312,20639.10,0.00,14.07,2.49,-21.20,-29.15,54.62
2012,313,20149.03,0.00,13.20,2.49,-17.09,-25.56,76.22
2012,314,19657.43,0.00,8.69,2.49,-16.00,-21.57,108.87
2012,315,19164.25,0.00,9.71,2.49,-15.19,-23.45,92.15
2012,316,18669.45,0.00,7.91,2.49,-14.44,-21.55,109.12
2012,317,18172.97,0.00,9.39,2.49,-16.91,-27.61,63.12
2012,318,17674.76,0.00,7.89,2.49,-19.99,-29.77,51.51
2012,319,17174.73,0.00,5.18,2.49,-17.91,-25.16,79.00
2012,320,16672.83,0.00,5.03,2.49,-19.51,-28.03,60.68
2012,321,16168.96,0.00,4.73,2.49,-20.36,-30.08,49.99
2012,322,15663.03,0.00,3.62,2.49,-20.55,-28.01,60.77
2012,323,15154.92,0.00,2.99,2.49,-17.55,-25.58,76.08
2012,324,14644.52,0.00,2.07,2.49,-17.64,-25.41,77.26
2012,325,14131.67,0.00,1.66,2.49,-20.43,-27.11,66.07
2012,326,13616.21,0.00,1.43,2.49,-22.14,-28.59,57.59
2012,327,13097.94,0.00,1.65,2.49,-17.15,-26.68,68.75
2012,328,12576.63,0.00,0.90,2.49,-16.27,-22.25,102.60
2012,329,12051.99,0.00,0.51,2.49,-17.98,-24.83,81.42
2012,330,11523.69,0.00,0.41,2.49,-20.46,-26.25,71.54
2012,331,10991.33,0.00,0.47,2.49,-18.85,-26.83,67.81
2012,332,10454.42,0.00,0.38,2.49,-18.70,-25.75,74.88
2012,333,9912.34,0.00,0.35,2.49,-22.78,-29.76,51.54
2012,334,9364.35,0.00,0.27,2.49,-23.03,-29.10,54.87
2012,335,8809.47,0.00,0.24,2.49,-24.22,-30.59,47.63
2012,336,8246.46,0.00,0.18,2.49,-23.41,-30.29,49.03
2012,337,7673.69,0.00,0.19,2.49,-22.85,-32.14,41.02
2012,338,7088.94,0.00,0.13,2.49,-26.15,-32.20,40.78
2012,339,6489.14,0.00,0.10,2.49,-23.51,-29.54,52.62
2012,340,5869.87,0.00,0.08,2.49,-20.90,-27.55,63.44
2012,341,5224.38,0.00,0.06,2.49,-20.19,-25.92,73.73
2012,342,4541.71,0.00,0.05,2.49,-23.40,-29.42,53.24
2012,343,3802.12,0.00,0.05,2.49,-21.30,-30.14,49.75
2012,344,2963.55,0.00,0.02,2.49,-20.07,-27.05,66.44
2012,345,1899.54,0.00,0.01,2.49,-24.31,-30.11,49.86
2012,346,0.00,0.00,0.00,2.49,-20.54,-29.31,53.81
2012,347,0.00,4.95,0.00,7.44,-18.02,-26.43,70.38
2012,348,0.00,2.90,0.00,10.34,-18.39,-30.06,50.11
2012,349,0.00,0.00,0.00,10.34,-28.67,-38.03,22.79
2012,350,0.00,0.00,0.00,10.34,-36.49,-42.13,14.81
2012,351,0.00,0.00,0.00,10.34,-37.39,-41.35,16.10
2012,352,0.00,0.00,0.00,10.34,-26.06,-39.46,19.65
2012,353,0.00,0.00,0.00,10.34,-22.89,-32.03,41.48
2012,354,0.00,0.00,0.00,10.34,-28.48,-40.33,17.94
2012,355,0.00,0.00,0.00,10.34,-33.23,-40.89,16.90
2012,356,0.00,0.00,0.00,10.34,-29.19,-35.23,30.25
2012,357,0.00,0.00,0.00,10.34,-24.39,-31.61,43.17
2012,358,0.00,0.00,0.00,10.34,-18.57,-29.93,50.72
2012,359,0.00,0.00,0.00,10.34,-17.82,-30.10,49.90
2012,360,0.00,0.00,0.00,10.34,-15.31,-23.15,94.69
2012,361,0.00,0.00,0.00,10.34,-15.36,-21.52,109.36
2012,362,0.00,0.00,0.00,10.34,-13.70,-19.77,127.43
2012,363,0.00,0.00,0.00,10.34,-13.45,-21.21,112.43
2012,364,1080.63,0.00,0.00,10.34,-13.02,-20.96,114.85
2012,365,2467.33,0.00,0.01,10.34,-8.12,-16.71,165.37
2013,1,3395.92,0.00,0.02,76.58,-7.20,-15.14,188.53
2013,2,4177.62,0.00,0.02,76.58,-7.53,-14.01,206.99
2013,3,4885.65,0.00,0.03,76.58,-9.06,-15.08,189.51
2013,4,5548.13,0.00,0.03,76.58,-10.70,-15.67,180.32
2013,5,6179.59,0.00,0.07,76.58,-12.32,-19.33,132.27
2013,6,6788.54,0.00,0.08,76.58,-11.99,-18.97,136.50
2013,7,7380.42,0.00,0.06,76.58,-12.58,-17.24,158.17
2013,8,7958.91,0.00,0.16,76.58,-14.35,-22.70,98.57
2013,9,8526.61,0.00,0.16,76.58,-17.77,-24.32,85.27
2013,10,9085.41,0.00,0.20,76.58,-17.87,-23.18,94.46
2013,11,9636.74,0.00,0.30,76.58,-14.84,-22.10,103.90
2013,12,10181.70,3.42,0.23,80.00,-10.61,-17.60,153.35
2013,13,10721.13,13.77,0.11,93.77,-7.13,-11.44,254.80
2013,14,11255.71,11.68,0.14,105.45,-3.62,-10.02,285.50
2013,15,11786.01,0.00,0.48,105.45,-8.29,-17.03,160.98
2013,16,12312.45,0.00,1.12,105.45,-14.25,-23.53,91.50
2013,17,12835.40,0.00,1.48,105.45,-21.08,-29.25,54.11
2013,18,13355.18,0.00,2.17,105.45,-23.84,-35.72,28.80
2013,19,13872.03,0.00,2.55,105.45,-17.46,-29.27,53.99
2013,20,14386.17,2.14,1.58,107.59,-12.30,-20.04,124.49
2013,21,14897.78,0.00,2.83,107.59,-12.89,-21.53,109.25
2013,22,15407.03,0.00,1.71,107.59,-12.78,-16.04,174.89
2013,23,15914.04,0.00,5.79,107.59,-14.40,-28.11,60.20
2013,24,16418.94,0.00,5.69,107.59,-25.19,-34.30,33.20
2013,25,16921.83,0.00,5.66,107.59,-31.04,-38.79,21.05
2013,26,17422.79,0.00,9.28,107.59,-29.41,-41.42,15.97
2013,27,17921.91,0.00,8.49,107.59,-35.44,-43.09,13.35
2013,28,18419.25,0.00,11.66,107.59,-27.98,-39.87,18.81
2013,29,18914.89,0.00,11.69,107.59,-24.77,-34.46,32.68
2013,30,19408.88,0.00,13.61,107.59,-18.36,-27.71,62.49
2013,31,19901.27,2.27,7.41,109.87,-16.73,-21.88,106.02
2013,32,20392.11,0.00,10.47,109.87,-16.88,-21.65,108.17
2013,33,20881.44,0.00,16.65,109.87,-13.58,-21.41,110.47
2013,34,21369.31,0.00,18.51,109.87,-13.38,-21.02,114.24
2013,35,21855.74,0.00,12.67,109.87,-14.22,-18.41,143.21
2013,36,22340.79,0.00,13.26,109.87,-15.60,-19.58,129.54
2013,37,22824.48,0.00,20.49,109.87,-18.52,-24.26,85.76
2013,38,23306.84,0.00,20.92,109.87,-19.18,-24.40,84.64
2013,39,23787.90,0.00,35.44,109.87,-17.56,-28.08,60.39
2013,40,24267.70,0.00,42.14,109.87,-10.25,-28.21,59.67
2013,41,24746.27,0.00,24.84,109.87,-7.58,-12.79,228.58
2013,42,25223.63,0.00,47.57,109.87,-8.51,-21.92,105.59
2013,43,25699.81,0.00,43.71,109.87,-15.13,-24.57,83.38
2013,44,26174.83,0.00,43.09,109.87,-14.71,-22.86,97.18
2013,45,26648.74,0.00,44.03,109.87,-10.39,-18.17,146.17
2013,46,27121.54,0.00,59.39,109.87,-11.64,-23.61,90.89
2013,47,27593.28,0.00,58.14,109.87,-21.13,-30.72,47.05
2013,48,28063.97,2.17,36.28,112.04,-21.30,-27.96,61.06
2013,49,28533.64,0.00,66.55,112.04,-23.76,-33.69,35.24
2013,50,29002.33,0.00,75.57,112.04,-22.13,-33.68,35.30
2013,51,29470.05,0.00,77.36,112.04,-17.39,-28.32,59.03
2013,52,29936.84,0.00,52.03,112.04,-21.42,-27.14,65.91
2013,53,30402.72,3.60,27.48,115.64,-23.62,-27.10,66.13
2013,54,30867.73,0.00,83.51,115.64,-20.93,-30.13,49.77
2013,55,31331.88,0.00,97.12,115.64,-16.71,-28.37,58.77
2013,56,31795.21,0.00,98.95,115.64,-13.28,-24.05,87.37
2013,57,32257.74,0.00,109.63,115.64,-9.55,-22.51,100.26
2013,58,32719.51,0.00,110.31,115.64,-8.09,-19.95,125.43
2013,59,33180.54,0.00,116.46,115.64,-8.70,-20.85,115.96
2013,60,33640.87,0.00,108.27,115.64,-11.62,-21.18,112.68
2013,61,34100.52,0.00,123.65,115.64,-10.52,-22.30,102.14
2013,62,34559.52,0.00,130.87,115.64,-11.89,-24.47,84.09
2013,63,35017.91,0.00,142.00,115.64,-8.44,-23.54,91.43
2013,64,35475.71,0.00,132.93,115.64,-7.12,-18.74,139.21
2013,65,35932.95,0.00,140.61,115.64,-8.84,-21.27,111.83
2013,66,36389.67,0.00,137.23,115.64,-5.21,-16.56,167.47
2013,67,36845.90,0.00,141.45,115.64,-2.81,-14.35,201.17
2013,68,37301.67,0.00,150.98,115.64,-2.08,-14.75,194.77
2013,69,37757.01,0.00,147.32,115.64,-5.26,-16.50,168.26
2013,70,38211.96,0.00,176.64,115.64,-8.07,-23.61,90.87
2013,71,38666.53,0.00,186.53,115.64,-8.36,-25.93,73.69
2013,72,39120.78,0.00,193.67,115.64,-10.95,-29.45,53.10
2013,73,39574.73,0.00,167.12,115.64,-12.45,-24.26,85.70
2013,74,40028.41,0.00,170.27,115.64,-8.51,-20.30,121.66
2013,75,40481.86,0.00,203.57,115.64,-6.26,-23.35,93.03
2013,76,40935.11,0.00,208.84,115.64,-5.87,-23.17,94.55
2013,77,41388.19,0.00,219.07,115.64,-7.80,-27.01,66.70
2013,78,41841.13,0.00,200.52,115.64,-11.51,-25.72,75.08
2013,79,42293.98,0.00,207.72,115.64,-13.03,-27.76,62.24
2013,80,42746.76,1.87,140.60,117.51,-13.64,-21.59,108.67
2013,81,43199.50,3.66,119.99,121.17,-10.05,-19.10,134.91
2013,82,43652.25,0.00,234.22,121.17,-15.36,-32.04,41.42
2013,83,44105.03,1.56,234.97,122.73,-16.52,-32.85,38.30
2013,84,44557.88,6.48,107.45,129.22,-15.98,-23.62,90.80
2013,85,45010.82,3.93,103.72,133.15,-18.63,-25.70,75.20
2013,86,45463.90,0.00,223.58,133.15,-17.35,-30.22,49.35
2013,87,45917.15,0.00,265.44,133.15,-13.09,-31.11,45.34
2013,88,46370.60,0.00,236.27,133.15,-6.66,-20.30,121.72
2013,89,46824.28,0.00,243.50,133.15,-0.90,-15.14,188.44
2013,90,47278.23,0.00,212.00,133.15,0.06,-11.16,260.60
2013,91,47732.47,0.00,231.49,133.15,0.14,-12.30,237.93
2013,92,48187.05,0.00,224.95,133.15,-4.75,-16.23,172.16
2013,93,48641.99,0.00,270.06,133.15,-4.74,-19.87,126.31
2013,94,49097.33,0.00,275.15,133.15,-3.74,-19.07,135.35
2013,95,49553.10,0.00,260.30,133.15,-10.03,-23.41,92.52
2013,96,50009.33,0.00,253.35,133.15,-13.14,-25.63,75.69
2013,97,50466.05,0.00,260.98,133.15,-12.49,-25.36,77.59
2013,98,50923.29,0.00,309.36,133.15,-10.50,-28.07,60.46
2013,99,51381.09,5.28,127.28,138.43,-11.31,-18.52,141.80
2013,100,51839.48,3.65,107.03,142.08,-13.38,-19.10,134.95
2013,101,52298.48,1.91,248.69,143.99,-9.71,-20.31,121.53
2013,102,52758.12,0.00,334.45,143.99,-6.65,-24.29,85.51
2013,103,53218.45,0.00,343.84,143.99,-5.68,-24.41,84.60
2013,104,53679.48,0.00,320.27,143.99,-4.07,-19.55,117.08
2013,105,54141.25,0.00,301.08,143.99,-2.58,-16.00,133.74
2013,106,54603.78,0.00,318.30,143.99,-2.76,-17.13,117.94
2013,107,55067.11,0.00,344.30,143.99,1.18,-15.31,114.76
2013,108,55531.26,0.00,343.99,143.99,0.51,-15.69,112.85
2013,109,55996.26,0.00,360.00,143.99,1.05,-16.74,97.86
2013,110,56462.14,0.00,356.10,143.99,2.03,-15.16,107.40
2013,111,56928.93,0.00,349.19,143.99,2.40,-13.94,111.11
2013,112,57396.65,0.00,367.14,143.99,4.10,-14.04,98.05
2013,113,57865.33,0.00,314.66,143.99,2.44,-10.66,153.74
2013,114,58335.00,0.00,291.51,143.99,2.16,-9.51,179.18
2013,115,58805.69,0.00,312.77,143.99,-1.64,-14.54,128.14
2013,116,59277.43,0.00,305.15,143.99,-1.18,-13.47,138.99
2013,117,59750.23,0.00,271.09,143.99,-2.38,-12.57,166.48
2013,118,60224.13,0.00,370.94,143.99,-0.09,-16.70,86.95
2013,119,60699.15,0.00,278.11,143.99,-0.26,-10.60,177.16
2013,120,61175.33,2.86,163.06,146.85,-2.61,-10.23,260.24
2013,121,61652.69,0.00,281.77,146.85,-4.57,-14.70,149.77
2013,122,62131.25,0.00,342.94,146.85,-3.83,-17.16,100.42
2013,123,62611.05,0.00,363.07,146.85,-0.49,-15.06,99.33
2013,124,63092.11,0.00,355.79,146.85,1.34,-12.56,113.49
2013,125,63574.47,0.00,360.59,146.85,0.65,-13.48,106.22
2013,126,64058.15,0.00,360.00,146.85,2.45,-11.59,113.43
2013,127,64543.19,0.00,351.50,146.85,2.70,-10.67,122.34
2013,128,65029.63,0.00,281.18,146.13,5.36,-4.28,225.00
2013,129,65517.49,0.00,371.30,146.13,8.40,-6.12,130.72
2013,130,66006.82,0.00,371.13,145.05,11.33,-3.43,162.46
2013,131,66497.66,0.00,297.38,143.08,9.31,-1.32,224.07
2013,132,66990.04,0.00,369.68,143.08,4.50,-9.84,108.20
2013,133,67484.03,0.00,285.76,143.08,-3.30,-12.94,147.06
2013,134,67979.66,0.00,378.10,143.08,0.99,-13.41,91.85
2013,135,68477.00,0.00,385.97,143.08,5.14,-9.82,96.11
2013,136,68976.12,0.00,299.13,142.00,6.69,-3.42,199.17
2013,137,69477.08,2.42,190.69,144.41,0.33,-7.81,257.51
2013,138,69979.96,0.00,295.94,144.41,-2.31,-11.81,154.37
2013,139,70484.85,0.00,415.01,144.41,4.31,-12.06,79.32
2013,140,70991.86,0.00,344.75,143.00,8.90,-2.63,173.19
2013,141,71501.10,0.00,368.53,140.86,11.90,-0.90,198.49
2013,142,72012.71,0.00,386.68,138.06,14.63,0.67,224.30
2013,143,72526.85,0.00,345.64,134.10,14.97,3.42,276.84
2013,144,73043.69,0.00,392.65,131.10,15.73,1.14,232.68
2013,145,73563.46,0.00,401.47,126.93,19.66,3.93,287.62
2013,146,74086.41,0.00,393.47,121.64,22.05,6.61,350.99
2013,147,74612.84,0.00,401.67,116.09,23.98,7.21,366.81
2013,148,75143.12,0.00,377.67,109.49,24.57,9.72,440.18
2013,149,75677.70,0.00,359.35,102.71,23.91,10.13,453.16
2013,150,76217.12,0.00,389.17,96.97,24.26,7.66,379.05
2013,151,76762.06,0.00,381.34,92.28,21.19,5.18,315.82
2013,152,77313.38,0.00,377.80,87.75,20.73,4.77,306.38
2013,153,77872.16,0.00,365.48,82.63,21.38,6.19,340.42
2013,154,78439.84,4.52,253.63,77.75,18.94,5.63,326.44
2013,155,79018.30,4.51,152.46,72.55,13.43,6.39,597.08
2013,156,79610.15,0.00,263.35,68.10,13.85,4.60,328.21
2013,157,80219.06,0.00,290.17,63.33,15.85,5.35,319.88
2013,158,80850.46,0.00,326.81,58.59,18.04,5.27,318.00
2013,159,81512.86,0.00,324.60,53.97,17.75,5.01,311.95
2013,160,82220.76,0.00,192.24,49.61,10.96,4.37,473.57
2013,161,83002.26,0.00,299.39,45.77,14.41,3.14,270.97
2013,162,83925.81,0.00,353.86,41.87,18.83,3.28,273.94
2013,163,85305.28,0.00,353.23,36.75,22.88,6.21,340.80
2013,164,86400.00,0.00,346.44,31.19,23.90,7.22,367.25
2013,165,86400.00,0.00,352.37,25.29,25.85,8.07,390.53
2013,166,86400.00,0.00,258.72,17.87,22.13,11.65,504.93
2013,167,86400.00,0.00,311.83,10.40,26.11,11.79,509.94
2013,168,86400.00,0.00,310.21,3.12,25.76,11.34,493.83
2013,169,86400.00,0.00,308.15,0.00,27.98,10.18,454.65
2013,170,86400.00,0.00,301.88,0.00,29.14,11.85,511.85
2013,171,86400.00,0.00,282.45,0.00,28.32,13.13,560.16
2013,172,86400.00,4.10,198.81,0.00,23.50,10.11,452.65
2013,173,86400.00,0.00,243.67,0.00,20.42,8.74,410.06
2013,174,86400.00,0.00,297.61,0.00,23.61,7.21,366.92
2013,175,86400.00,0.00,290.93,0.00,25.85,9.96,447.83
2013,176,86400.00,0.00,259.18,0.00,26.06,12.96,553.59
2013,177,86400.00,0.00,274.36,0.00,27.17,12.82,547.95
2013,178,86400.00,0.00,240.38,0.00,23.73,12.19,524.50
2013,179,86400.00,0.00,264.07,0.00,23.00,9.81,443.05
2013,180,86400.00,0.00,254.17,0.00,22.01,9.69,439.13
2013,181,86400.00,7.46,192.74,0.00,24.82,12.16,523.31
2013,182,84508.99,0.00,241.43,0.00,21.00,10.06,450.76
2013,183,83442.46,0.00,241.10,0.00,19.70,9.08,420.37
2013,184,82603.00,0.00,251.46,0.00,17.25,6.28,342.56
2013,185,81862.93,0.00,290.71,0.00,18.05,4.24,294.46
2013,186,81179.96,0.00,241.79,0.00,15.82,5.40,321.10
2013,187,80534.27,0.00,307.77,0.00,19.83,4.47,299.48
2013,188,79914.85,0.00,225.21,0.00,19.36,9.79,442.36
2013,189,79314.95,12.49,128.27,0.00,16.50,9.45,775.79
2013,190,78730.11,15.29,119.61,0.00,15.20,8.64,884.32
2013,191,78157.27,0.00,141.72,0.00,13.26,7.60,874.48
2013,192,77594.20,0.00,287.57,0.00,20.65,7.68,432.84
2013,193,77039.27,0.00,338.80,0.00,23.88,5.76,329.80
2013,194,76491.23,0.00,329.66,0.00,26.14,9.06,419.62
2013,195,75949.12,0.00,338.34,0.00,28.14,9.69,439.06
2013,196,75412.18,0.00,213.89,0.00,20.46,11.58,792.74
2013,197,74879.79,0.00,159.51,0.00,17.75,11.43,1011.45
2013,198,74351.47,0.00,209.43,0.00,18.49,10.17,765.04
2013,199,73826.80,0.00,314.29,0.00,21.20,6.80,384.10
2013,200,73305.47,3.28,182.40,0.00,19.01,9.17,801.04
2013,201,72787.18,10.75,117.36,0.00,15.90,10.03,1140.70
2013,202,72271.70,0.00,255.93,0.00,18.78,8.64,724.55
2013,203,71758.84,0.00,256.00,0.00,17.60,7.55,687.55
2013,204,71248.42,0.00,298.94,0.00,22.61,9.75,657.25
